,WindSpeed(m/s),WindDirection
187,10.6744699478149,197.229705810546
188,9.69664669036865,200.319198608398
189,11.4175901412963,200.488204956054
190,12.6892700195312,199.528106689453
191,13.0586004257202,200.607803344726
192,11.5208196640014,195.854705810546
193,11.5123100280761,197.746704101562
194,12.4162998199462,199.163803100585
195,12.1601495742797,198.396896362304
196,11.6710796356201,194.656997680664
197,11.1458597183227,195.83250427246
198,10.7728996276855,193.17039489746
199,10.929759979248,195.099700927734
200,12.1400604248046,198.294799804687
201,11.1955604553222,200.757003784179
202,12.9486904144287,204.080596923828
203,14.8794298171997,197.594299316406
204,15.124059677124,196.345596313476
205,16.2936706542968,196.836700439453
206,16.1239795684814,192.230606079101
207,15.2746000289916,190.949295043945
208,13.56672000885,192.945602416992
209,15.3677997589111,194.752807617187
210,15.8617496490478,195.040298461914
211,14.9205102920532,197.989593505859
212,13.6085300445556,201.494506835937
213,14.4638595581054,200.488403320312
214,12.6882896423339,202.225997924804
215,13.556900024414,202.153594970703
216,13.3228101730346,203.289398193359
217,12.6070098876953,201.093704223632
218,12.3147602081298,197.54409790039
219,10.3801898956298,200.919799804687
220,9.11702919006347,201.024505615234
221,9.25319099426269,198.975997924804
222,9.0723066329956,198.236404418945
223,10.344630241394,196.647201538085
224,11.1033096313476,200.146499633789
225,11.069109916687,198.89680480957
226,11.325810432434,201.144607543945
227,11.0151395797729,204.927200317382
228,10.907259941101,204.81379699707
229,11.7694101333618,209.778594970703
230,11.8748302459716,209.600601196289
231,12.1692600250244,208.318099975585
232,12.8206195831298,211.18179321289
233,12.5716199874877,209.464706420898
234,11.399299621582,205.625
235,10.5454301834106,200.610702514648
236,12.3093299865722,202.056198120117
237,12.1683197021484,203.720703125
238,12.2870798110961,204.608596801757
239,12.0131902694702,201.741500854492
240,12.2135295867919,201.715606689453
241,12.9377403259277,199.968505859375
242,13.6694202423095,203.870697021484
243,13.6978597640991,204.802307128906
244,12.7583599090576,202.650802612304
245,12.7651796340942,201.257095336914
246,13.0772199630737,203.440704345703
247,12.593409538269,205.153503417968
248,12.5136699676513,205.008193969726
249,12.534399986267,204.120300292968
250,11.9644298553466,201.998901367187
251,11.9457702636718,194.378692626953
252,12.2070798873901,189.523803710937
253,12.2751502990722,190.579498291015
254,12.7226400375366,187.612503051757
255,12.2653703689575,189.437194824218
256,11.7036895751953,192.261901855468
257,10.9635295867919,190.457199096679
258,11.2979698181152,192.858200073242
259,10.6659498214721,194.084396362304
260,10.8332901000976,195.201797485351
261,10.5783700942993,195.343200683593
262,10.3885402679443,201.797698974609
263,10.0804195404052,204.207397460937
264,9.83873844146728,199.747406005859
265,11.4399995803833,200.240295410156
266,11.9440298080444,201.166397094726
267,11.8592901229858,201.71060180664
268,12.8114795684814,201.348495483398
269,12.9135398864746,201.676895141601
270,12.7283201217651,202.413299560546
271,11.6635799407958,202.661895751953
272,11.095230102539,204.061203002929
273,10.1609497070312,203.337905883789
274,9.20241546630859,197.801300048828
275,8.53928470611572,195.506103515625
276,8.80914115905761,187.484603881835
277,9.60846042633056,188.023895263671
278,9.84492397308349,190.660400390625
279,9.33867073059082,196.733596801757
280,8.42491626739501,197.015899658203
281,7.65623378753662,188.690399169921
282,8.14458179473876,181.659606933593
283,8.54713726043701,173.536697387695
284,8.38180446624755,171.383407592773
285,7.85044908523559,179.819793701171
286,8.65655136108398,188.238296508789
287,10.9231195449829,179.039093017578
288,10.405119895935,176.925598144531
289,9.49813079833984,174.677001953125
290,11.9302501678466,180.672500610351
291,11.0762901306152,183.875503540039
292,10.4578800201416,192.191101074218
293,9.79114913940429,197.104598999023
294,7.62648677825927,202.940505981445
295,7.28763580322265,207.387100219726
296,6.22820901870727,216.998901367187
297,4.47162199020385,222.509094238281
298,4.12782907485961,215.451400756835
299,5.03284406661987,202.510299682617
300,6.26704502105712,211.200302124023
301,7.76333713531494,193.610702514648
302,8.21955204010009,172.135498046875
303,7.9748888015747,168.356903076171
304,6.79436492919921,171.129501342773
305,5.53610801696777,162.703796386718
306,5.49171495437622,150.281692504882
307,6.07675409317016,149.640899658203
308,6.69093894958496,152.222503662109
309,6.84801197052001,157.164306640625
310,7.75938415527343,152.69970703125
311,7.41762685775756,152.07600402832
312,7.4722261428833,154.783798217773
313,7.0807728767395,160.218307495117
314,7.05372190475463,165.815399169921
315,7.76631498336791,170.844497680664
316,7.8332462310791,173.024093627929
317,7.95930099487304,173.97639465332
318,7.28374290466308,176.793197631835
319,7.00125217437744,178.093002319335
320,6.75813579559326,174.033004760742
321,6.17999219894409,167.996002197265
322,6.30171918869018,168.81199645996
323,7.51777696609497,184.701797485351
324,8.09420299530029,194.009292602539
325,7.85495376586914,197.801498413085
326,7.71946811676025,191.208694458007
327,8.84790134429931,195.063903808593
328,9.63101959228515,198.07470703125
329,9.76766490936279,191.838500976562
330,9.18500423431396,190.007003784179
331,9.92765045166015,179.322692871093
332,12.0327596664428,175.935501098632
333,10.8730897903442,180.75830078125
334,10.3806104660034,177.421203613281
335,10.3430204391479,164.631393432617
336,9.28379154205322,157.365997314453
337,8.2639513015747,151.177703857421
338,7.16107702255249,144.42300415039
339,5.50215196609497,145.331802368164
340,4.64558410644531,155.765304565429
341,3.84786701202392,162.271697998046
342,4.5537109375,148.053604125976
343,5.73595285415649,136.671203613281
344,5.05796909332275,139.464004516601
345,4.92244005203247,141.793899536132
346,3.82135009765625,148.574798583984
347,3.58084106445312,165.895706176757
348,4.71614503860473,187.605194091796
349,5.08085584640502,188.436294555664
350,5.34326791763305,202.238998413085
351,5.45271205902099,201.033096313476
352,4.29698801040649,191.485107421875
353,4.73626089096069,183.433395385742
354,4.78056287765502,187.940597534179
355,4.89414119720458,180.848007202148
356,4.48748779296875,185.857803344726
357,5.31478309631347,180.81689453125
358,5.71140098571777,186.178802490234
359,5.37488603591918,196.374206542968
360,6.89550590515136,193.936706542968
361,7.24092102050781,187.723602294921
362,6.70998811721801,185.273406982421
363,6.85196304321289,183.797103881835
364,5.07831287384033,185.138397216796
365,6.52128887176513,189.26350402832
366,6.17117977142333,189.276504516601
367,5.44924306869506,190.636795043945
368,5.85112810134887,196.932693481445
369,5.09408807754516,193.46580505371
370,4.59859418869018,197.933700561523
371,3.62970209121704,199.715606689453
372,4.47265005111694,205.37060546875
373,4.91861677169799,204.332305908203
374,5.62583589553833,209.37710571289
375,6.31677484512329,211.653701782226
376,6.23716497421264,212.050903320312
377,6.44937801361083,211.607604980468
378,5.78271722793579,212.351104736328
379,5.34611988067626,216.831802368164
380,4.37933301925659,220.04100036621
381,3.01137089729309,238.690597534179
382,3.74330711364746,245.068206787109
383,3.24625205993652,238.076507568359
384,2.18588805198669,238.410293579101
385,2.14201593399047,234.762405395507
386,2.50140595436096,223.308807373046
387,2.6685779094696,226.051696777343
388,3.03400301933288,221.086502075195
389,3.19735407829284,232.679595947265
390,3.90781092643737,241.973098754882
391,3.80129408836364,221.525894165039
392,4.43715476989746,225.155395507812
393,3.67790603637695,220.469299316406
394,4.11536979675292,222.528106689453
395,4.98736476898193,220.768203735351
396,4.87110185623168,222.948898315429
397,5.92129898071289,212.729293823242
398,5.03058385848999,216.046493530273
399,4.99785804748535,206.882003784179
400,6.43437719345092,208.842803955078
401,6.99663686752319,212.209899902343
402,7.62542915344238,205.577392578125
403,8.10302543640136,198.48240661621
404,7.51861810684204,207.777206420898
405,7.68825101852416,199.147903442382
406,8.45900535583496,192.979507446289
407,9.0773000717163,194.687896728515
408,8.43941497802734,196.00830078125
409,7.98743104934692,203.347503662109
410,7.93998289108276,209.987899780273
411,7.71986198425292,213.609603881835
412,7.7741470336914,214.111404418945
413,8.58225917816162,210.48240661621
414,8.33919143676757,212.042404174804
415,9.08357238769531,214.585494995117
416,8.6752815246582,211.372100830078
417,9.15078353881835,208.819793701171
418,9.19164943695068,204.358505249023
419,8.2602891921997,201.889099121093
420,8.48968791961669,194.91389465332
421,8.78850173950195,194.103607177734
422,8.95649909973144,193.345794677734
423,9.09561824798583,195.297393798828
424,8.72590446472167,199.584503173828
425,8.11209201812744,197.521102905273
426,6.85667896270751,200.440994262695
427,7.27987384796142,200.889694213867
428,7.53429889678955,199.796096801757
429,6.94583702087402,196.680603027343
430,7.0855278968811,199.669006347656
431,7.40690422058105,197.4501953125
432,6.93410682678222,196.395202636718
433,7.15129709243774,194.027893066406
434,6.57172107696533,191.294204711914
435,6.75971221923828,190.10139465332
436,6.41482496261596,185.518096923828
437,6.52345514297485,187.605697631835
438,7.06294918060302,192.735397338867
439,6.69294786453247,196.074600219726
440,6.80918598175048,194.843002319335
441,6.09630680084228,192.466796875
442,6.14268493652343,190.76170349121
443,6.43036985397338,194.577804565429
444,7.53829097747802,197.982803344726
445,7.36325597763061,197.254302978515
446,7.46066617965698,201.215499877929
447,7.0317587852478,199.337203979492
448,6.87479400634765,194.150802612304
449,6.34513521194458,196.08120727539
450,7.18534278869628,198.135498046875
451,6.63541412353515,199.430801391601
452,6.92726707458496,194.138305664062
453,8.33358669281005,193.209701538085
454,9.53295040130615,191.941696166992
455,8.42602252960205,189.82730102539
456,7.4940800666809,192.137603759765
457,8.00991535186767,192.097305297851
458,7.94452190399169,194.244003295898
459,7.72806406021118,200.233596801757
460,7.4622778892517,205.028396606445
461,6.42016696929931,200.671295166015
462,4.74846220016479,201.918502807617
463,6.26421117782592,208.17610168457
464,5.50088500976562,200.791595458984
465,5.27207612991333,208.008697509765
466,5.70190620422363,217.746505737304
467,6.57923507690429,212.301300048828
468,7.67839813232421,208.917297363281
469,7.89579916000366,217.237396240234
470,8.96484947204589,221.351501464843
471,8.08314228057861,219.80239868164
472,7.7997989654541,214.546997070312
473,7.97830390930175,216.91340637207
474,8.15549182891845,215.366104125976
475,8.2486457824707,211.000793457031
476,8.49584770202636,210.128295898437
477,7.96182394027709,208.832702636718
478,8.35203742980957,204.258697509765
479,8.13523960113525,198.527801513671
480,9.59900379180908,198.772003173828
481,8.98205089569091,197.400695800781
482,7.28466320037841,189.578399658203
483,7.52147483825683,182.85659790039
484,6.21531391143798,186.821502685546
485,5.50101423263549,195.802993774414
486,5.10660791397094,195.176406860351
487,4.64980888366699,191.633499145507
488,4.37435007095336,206.242599487304
489,4.83316898345947,196.219497680664
490,4.90747880935668,187.008499145507
491,2.88811206817626,0.0
492,2.38663601875305,139.275100708007
493,2.47681593894958,153.855606079101
494,1.77384305000305,144.039596557617
495,2.48486495018005,142.863403320312
496,2.76451206207275,133.911102294921
497,2.50708889961242,103.273803710937
498,3.44170403480529,79.0941085815429
499,2.4848780632019,106.450302124023
500,2.43674302101135,102.718696594238
501,2.35937595367431,107.37010192871
502,3.02117300033569,94.5888366699218
503,3.39531993865966,97.738426208496
504,3.41350889205932,101.699897766113
505,5.1600317955017,81.8731002807617
506,5.16147279739379,62.481460571289
507,5.41498184204101,61.6274795532226
508,6.77862119674682,67.9675827026367
509,4.43689489364624,0.0
510,5.01391506195068,50.4234199523925
511,5.27430915832519,47.2641716003417
512,5.91559696197509,43.1865310668945
513,5.85821199417114,42.6594696044921
514,5.65087795257568,52.8657112121582
515,6.34977483749389,53.7215003967285
516,6.63643407821655,53.0880508422851
517,7.0102481842041,52.7889289855957
518,7.55922603607177,55.3335990905761
519,7.40400409698486,51.7039909362792
520,6.80051898956298,53.3963317871093
521,5.82537508010864,45.6877098083496
522,6.08010196685791,45.518798828125
523,6.58244085311889,40.3651695251464
524,6.64320421218872,46.8655586242675
525,6.34536409378051,38.5891799926757
526,6.04255390167236,48.7014503479003
527,5.75764083862304,41.2037811279296
528,5.6942491531372,46.9826507568359
529,7.06866693496704,33.4983406066894
530,6.64155101776123,33.8251914978027
531,6.69016408920288,27.367389678955
532,6.3633370399475,29.6754493713378
533,6.82741403579711,40.8848915100097
534,6.71631813049316,41.126968383789
535,5.41515207290649,41.6153717041015
536,6.95341396331787,35.4407501220703
537,7.42373991012573,36.2151489257812
538,8.38143730163574,39.7234001159667
539,7.49307489395141,46.1313781738281
540,7.38039112091064,45.0928993225097
541,6.24469423294067,42.0880088806152
542,5.49340915679931,33.0264701843261
543,5.12414121627807,30.5097103118896
544,5.28506612777709,27.6515197753906
545,5.539794921875,28.0042705535888
546,6.01567316055297,25.7741394042968
547,5.59703207015991,23.5009498596191
548,6.27731418609619,23.7262496948242
549,6.49335289001464,20.4269008636474
550,6.78659105300903,25.2184200286865
551,6.7644019126892,30.2369308471679
552,5.72493696212768,29.6721992492675
553,6.23816680908203,30.0023193359375
554,5.94540119171142,29.6430892944335
555,6.17223978042602,30.3978595733642
556,6.35161781311035,30.2831096649169
557,7.16898393630981,18.9728107452392
558,6.62922191619873,17.2263393402099
559,6.55459403991699,12.580470085144
560,6.39504098892211,9.42906093597412
561,6.79710102081298,4.9617691040039
562,6.92046499252319,358.189788818359
563,6.27832984924316,351.865112304687
564,6.6828122138977,2.56614089012145
565,6.72106218338012,7.87672519683837
566,7.13179683685302,14.1033201217651
567,6.14859819412231,20.3353900909423
568,6.89609909057617,21.0418395996093
569,6.92629480361938,22.9359607696533
570,6.56795406341552,33.3714599609375
571,6.39893102645874,32.3004989624023
572,5.44660520553588,30.1681098937988
573,5.10869312286376,27.0823593139648
574,5.23251485824584,22.6045608520507
575,4.24392986297607,30.5962600708007
576,4.13709306716918,32.7886085510253
577,4.16093921661376,30.1825408935546
578,4.12410688400268,31.85325050354
579,4.12605905532836,26.3212509155273
580,4.20470380783081,25.6785907745361
581,4.35526800155639,27.0825691223144
582,3.95216703414916,36.2178611755371
583,4.43410491943359,29.7468204498291
584,3.67804098129272,25.8437404632568
585,4.06360006332397,21.2447204589843
586,5.48846006393432,17.4540691375732
587,5.62583494186401,12.9963903427124
588,5.39448976516723,12.5143098831176
589,5.45726490020751,12.408329963684
590,5.4509048461914,15.8747501373291
591,4.76416110992431,9.02456188201904
592,4.10118198394775,7.71267700195312
593,3.94112300872802,7.58183717727661
594,3.87789607048034,11.4205598831176
595,3.83692789077758,29.3313694000244
596,4.13058805465698,25.0441303253173
597,4.08198118209838,24.6856594085693
598,3.83995699882507,24.0712699890136
599,3.97587704658508,23.4211902618408
600,3.8206889629364,39.2662200927734
601,3.98053503036499,52.0921211242675
602,4.14283418655395,52.0670509338378
603,3.92918896675109,52.5300216674804
604,3.2273941040039,62.5231094360351
605,2.69397497177124,63.9766311645507
606,3.76078701019287,72.2801971435546
607,3.73481607437133,69.5399627685546
608,3.31020307540893,74.8641128540039
609,2.85381293296813,85.7539367675781
610,2.66456198692321,84.461181640625
611,3.14016199111938,92.1246337890625
612,2.63261008262634,101.851097106933
613,1.73819303512573,99.7596817016601
614,1.93583500385284,75.0308837890625
615,1.7571769952774,73.6545486450195
616,1.54207205772399,65.5005416870117
617,1.62309300899505,53.9176597595214
618,2.06208491325378,44.9391212463378
619,2.05908393859863,40.3322715759277
620,2.15384602546691,36.0380401611328
621,2.04736399650573,56.5520401000976
622,1.63523304462432,65.3949813842773
623,0.838681578636169,64.336067199707
624,1.2870899438858,30.2011909484863
625,1.37072801589965,24.338279724121
626,2.46436095237731,307.581512451171
627,3.06744003295898,308.202911376953
628,2.97735595703125,307.580596923828
629,2.89607596397399,313.112091064453
630,2.20185589790344,338.187286376953
631,3.41804099082946,308.27490234375
632,3.20965695381164,296.460205078125
633,3.0926079750061,302.644989013671
634,2.95758605003356,306.234710693359
635,3.80271005630493,302.234497070312
636,2.68151903152465,300.157501220703
637,2.17465710639953,308.31201171875
638,2.12748908996582,285.716613769531
639,1.91127800941467,263.139404296875
640,1.71753203868865,250.106903076171
641,1.95378398895263,235.323104858398
642,2.10433602333068,231.520599365234
643,2.17363405227661,261.119689941406
644,1.78603100776672,250.379104614257
645,1.51175594329833,283.263397216796
646,1.59967803955078,323.847290039062
647,1.38383102416992,311.766387939453
648,1.28223001956939,289.660614013671
649,1.76803004741668,253.393096923828
650,1.63070404529571,238.437393188476
651,1.43389701843261,234.351196289062
652,1.66922295093536,247.112396240234
653,1.54539096355438,236.296096801757
654,1.98188698291778,235.34309387207
655,2.63357496261596,236.886901855468
656,2.41435694694519,229.265792846679
657,2.15252995491027,242.250198364257
658,2.12012600898742,234.212799072265
659,2.23940896987915,236.419494628906
660,2.80130791664123,243.962600708007
661,3.20185494422912,241.49690246582
662,2.87570595741271,236.64990234375
663,2.85481309890747,231.961807250976
664,2.86310291290283,214.811004638671
665,2.49938011169433,203.140197753906
666,2.92820906639099,208.893402099609
667,2.82568001747131,222.74510192871
668,2.27114200592041,225.731094360351
669,2.44620990753173,231.981704711914
670,2.87787795066833,224.168197631835
671,2.9573700428009,208.393402099609
672,3.56856894493103,208.167205810546
673,2.44991397857666,224.892395019531
674,1.79120397567749,243.652099609375
675,1.93018996715545,252.565597534179
676,1.66096794605255,233.142593383789
677,2.14811611175537,257.033599853515
678,2.62497901916503,258.855712890625
679,2.2890191078186,253.553497314453
680,2.67109608650207,253.268798828125
681,2.72358393669128,245.918304443359
682,2.81305789947509,244.054992675781
683,2.67950296401977,251.027603149414
684,2.55405592918395,241.940002441406
685,2.33049702644348,238.510604858398
686,1.54868304729461,209.988006591796
687,1.56671798229217,188.522094726562
688,2.10763001441955,197.495300292968
689,1.79004704952239,185.694503784179
690,1.78353095054626,205.585296630859
691,1.45237302780151,231.913604736328
692,2.14107394218444,221.975601196289
693,2.59619307518005,227.854598999023
694,2.09218001365661,212.675903320312
695,1.92840695381164,186.942001342773
696,1.89630699157714,207.507904052734
697,1.38649201393127,227.876495361328
698,1.38350701332092,243.24609375
699,1.20811700820922,226.527603149414
700,1.2126760482788,232.843200683593
701,1.21674394607543,275.959411621093
702,0.85817140340805,258.8037109375
703,0.528895795345306,215.698104858398
704,0.724772870540618,216.898300170898
705,1.20871698856353,269.748901367187
706,0.680991470813751,249.216598510742
707,1.80272102355957,183.542495727539
708,1.80527102947235,170.520095825195
709,0.772655725479125,140.09129333496
710,0.677660882472991,313.697601318359
711,0.850723087787628,259.170684814453
712,0.778628528118133,265.194793701171
713,0.661543309688568,239.15640258789
714,0.662026226520538,246.401306152343
715,0.736934721469879,215.384796142578
716,0.37037318944931,238.104095458984
717,0.665686607360839,257.115112304687
718,0.4608254134655,73.7919464111328
719,0.943695187568664,34.1208381652832
720,0.963562726974487,333.963989257812
721,1.55261898040771,277.847595214843
722,2.17685008049011,267.066802978515
723,1.62936496734619,238.489501953125
724,0.813819527626037,90.4539489746093
725,0.569459199905395,63.3635597229003
726,0.971454620361328,218.278198242187
727,0.52127331495285,129.124694824218
728,0.338039010763168,107.920501708984
729,0.532504379749298,127.846603393554
730,0.552247524261474,128.954193115234
731,1.13909304141998,143.706893920898
732,2.34425210952758,134.977096557617
733,3.6463189125061,134.456497192382
734,4.01667118072509,133.604904174804
735,3.27925491333007,125.352302551269
736,2.30554890632629,94.7784881591796
737,1.72617495059967,51.5782203674316
738,1.39611101150512,320.463287353515
739,1.41382896900177,354.765686035156
740,0.808616280555725,33.7717094421386
741,0.290509790182114,118.978897094726
742,0.63834148645401,147.842498779296
743,0.984448313713073,152.720993041992
744,0.657420873641967,185.046600341796
745,0.865311384201049,182.570602416992
746,0.809088706970214,169.287399291992
747,1.03409802913665,163.48240661621
748,0.64155089855194,285.812408447265
749,0.31450879573822,281.053985595703
750,0.873369872570037,201.621505737304
751,0.974539875984191,171.901992797851
752,1.88746201992034,217.592407226562
753,1.25593495368957,177.120895385742
754,0.957294523715972,143.973098754882
755,0.485388904809952,31.7203998565673
756,0.601248025894165,175.884506225585
757,0.963453292846679,150.773696899414
758,0.806071996688842,135.641998291015
759,0.740945219993591,240.053100585937
760,1.08377194404602,159.279800415039
761,1.89030003547668,155.624099731445
762,2.49017810821533,154.533798217773
763,2.4761140346527,160.625900268554
764,2.53290009498596,150.043304443359
765,1.89010894298553,161.068298339843
766,1.41951298713684,152.537994384765
767,2.38983297348022,162.83560180664
768,3.57755708694458,0.0
769,2.36516189575195,183.955001831054
770,2.71815800666809,163.569305419921
771,2.9910089969635,164.855102539062
772,2.70896506309509,151.599502563476
773,2.90261888504028,149.597595214843
774,2.55227589607238,155.135101318359
775,1.63352596759796,180.209899902343
776,2.86680889129638,197.85530090332
777,3.76298904418945,200.714202880859
778,3.5569519996643,179.872497558593
779,3.25421500205993,167.540496826171
780,3.48852896690368,162.970901489257
781,3.74033403396606,170.110107421875
782,3.56308197975158,179.26919555664
783,3.49758410453796,184.598403930664
784,3.83623194694519,190.23289489746
785,4.42426300048828,204.704498291015
786,4.6206841468811,208.401000976562
787,4.91845321655273,210.591094970703
788,4.85179281234741,206.661804199218
789,4.5001049041748,205.463394165039
790,4.20855903625488,204.472305297851
791,3.65622997283935,201.042495727539
792,3.52236604690551,203.92300415039
793,3.46737599372863,201.906097412109
794,2.94951796531677,204.901092529296
795,3.38636088371276,206.58999633789
796,3.33822393417358,198.740600585937
797,3.96685791015625,191.441696166992
798,4.38385009765625,194.618499755859
799,3.81846094131469,191.879699707031
800,4.46043491363525,199.076507568359
801,4.3185977935791,201.680297851562
802,4.51971817016601,195.064697265625
803,4.84571409225463,193.9501953125
804,4.70441198348999,0.0
805,4.89206600189208,173.601501464843
806,5.03625202178955,170.77749633789
807,5.27717876434326,174.263900756835
808,5.59142208099365,179.64990234375
809,6.02691221237182,181.600799560546
810,6.39948892593383,183.028106689453
811,6.3504729270935,187.530807495117
812,6.25546598434448,187.941497802734
813,6.07357597351074,189.644104003906
814,6.0242371559143,190.639999389648
